Usuario,ID del tweet,Contenido
GustavoBolivar,1687841025773932544,"Se opuso a la entrada de personas de dudosa  reputación a la campaña presidencial, se negó a hacer trampa en las listas del Pacto Histórico tanto a congreso, cámara o ahora en las elecciones territoriales, no recibió ni un peso para sus campañas al senado de personas de dudosa reputación, donó más humildes sus salarios como congresista, jamás hizo negocios con su curul, sus ingresos provienen únicamente de su talento como escritor y de su temple como empresario, nos enseñó a todos que la dignidad se tiene que mantener a pesar de todo, se negó a apoyar a Nicolás Petro en su aspiración a la gobernación del Atlántico porque le parecía nepotismo, jamás ha pedido un contrato para los suyos, ahora hará campaña con los dineros de la reposición de votos únicamente sin recibir fondos de contratistas o personas interesadas en después robarse recursos del pueblo, prometió y cumplirá no robarse un peso..."
GustavoBolivar,1687538070269132809,"Para conseguir likes, algunos medios titulan: ""Nicolás Petro y Day Vásquez salpican a Gustavo Bolívar."
GustavoBolivar,1687870585647632384,https://t.co/JJa9zUvAqd
GustavoBolivar,1687866572524945408,"RT @Betocoralg: Periodistas mal intencionados quisieron abordar a @GustavoBolivar recién salido de una reunión, para bombardearlo con preguntas acerca de la audiencia de Nicolás. Uno de ellos se atrevió a decir que en campaña tuvo incidencia en el manejo de recursos. El país entero escuchó que Gustavo era un obstáculo para la llegada de empresarios dudosos por su rectitud y decencia. Eso queda más que confirmado:"
GustavoBolivar,1687841869500493825,"Periodistas mal intencionados quisieron abordar a @GustavoBolivar recién salido de una reunión, para bombardearlo con preguntas acerca de la audiencia de Nicolás. Uno de ellos se atrevió a decir que en campaña tuvo incidencia en el manejo de recursos. El país entero escuchó que Gustavo era un obstáculo para la llegada de empresarios dudosos por su rectitud y decencia. Eso queda más que confirmado:"
GustavoBolivar,1687800135382712320,"RT @ELTIEMPO: 🔴 Nicolás Petro dice que ni el Presidente ni Ricardo Roa sabían de plata sucia en campaña. Acá toda la ampliación, vía @Uinvestigativa ↓"
GustavoBolivar,1687784559675342849,"🔴 Nicolás Petro dice que ni el Presidente ni Ricardo Roa sabían de plata sucia en campaña. Acá toda la ampliación, vía @Uinvestigativa ↓"
GustavoBolivar,1687796666764550144,RT @GustavoBolivar: ATENCIÓN
GustavoBolivar,1687663883186536448,ATENCIÓN
GustavoBolivar,1687667408155160576,"Los que abandonaron el barco o guardaron conveniente silencio, ya pueden regresar."
